size_bytes,user_rating,user_rating_mark
112790528,5.0,high
100635648,5.0,high
35025920,4.5,high
3767296,1.5,low
82187264,0.0,low
88216576,4.5,high
104023040,4.5,high
59233280,4.0,medium
73947136,4.5,high
137312256,3.0,low
142598144,3.5,medium
425026560,4.5,high
411290624,4.5,high
49972224,4.5,high
108676096,4.0,medium
24163328,4.0,medium
40430592,3.0,low
28784640,3.0,low
30010368,3.0,low
8147968,3.0,low
133684224,0.0,low
221279232,4.5,high
971752448,3.5,medium
25072640,4.5,high
102812672,4.0,medium
771726336,4.5,high
44129280,4.0,medium
8642560,3.5,medium
115178496,4.5,high
83551232,0.0,low
125091840,4.0,medium
64712704,4.0,medium
22441984,0.0,low
34085888,1.5,low
123238400,4.0,medium
24675328,0.0,low
109491200,3.5,medium
34856960,4.0,medium
802537472,4.5,high
151388160,4.5,high
99328000,4.5,high
2683904,3.5,medium
95949824,4.5,high
195613696,3.5,medium
109873152,4.0,medium
76442624,4.5,high
1612120064,4.5,high
97897472,4.5,high
60013568,4.5,high
620323840,4.5,high
171659264,4.5,high
18336768,0.0,low
12513280,4.5,high
40116224,4.5,high
27192320,4.0,medium
95661056,4.5,high
13051904,4.5,high
1035772928,4.0,medium
128839680,4.0,medium
71790592,5.0,high
118498304,3.0,low
84934656,4.5,high
64024576,4.0,medium
104038400,4.5,high
59232256,4.5,high
147728384,4.0,medium
501567488,4.0,medium
113119232,4.0,medium
8933376,2.5,low
87051264,3.5,medium
99002368,5.0,high
37478400,4.5,high
190766080,4.5,high
248636416,4.5,high
72814592,4.5,high
11674624,4.0,medium
16808960,0.0,low
110882816,2.5,low
2441216,0.0,low
474310656,4.0,medium
58137600,4.5,high
37053440,0.0,low
143117312,4.5,high
285233152,3.0,low
57328640,3.0,low
13913088,3.0,low
138166272,4.5,high
1614744576,4.5,high
211661824,5.0,high
80876544,4.5,high
96845824,4.0,medium
150849536,3.5,medium
132377600,4.5,high
96265216,0.0,low
117949440,4.5,high
97223680,4.0,medium
43722752,2.5,low
52270080,0.0,low
192272384,4.5,high
1030500352,3.5,medium
85049344,4.5,high
